,Unnamed: 0,feature,neg,pos,neg%,pos%,Hotel
0,0,bathroom,0.157516129032258,0.0961935483870967,62.08518753973299,37.91481246026701,Rivasa Resort
1,0,beach,0.0100054054054054,0.1407297297297297,6.637739367424516,93.36226063257548,Rivasa Resort
2,0,book,0.0834594594594594,0.1293513513513513,39.21767843535687,60.78232156464314,Rivasa Resort
3,0,breakfast,0.0981483870967742,0.1886193548387096,34.225741861459205,65.7742581385408,Rivasa Resort
4,0,budget,0.0395384615384615,0.2642820512820513,13.013756435142204,86.9862435648578,Rivasa Resort
5,0,calangute,0.0152038834951456,0.1411165048543689,9.726103968697595,90.2738960313024,Rivasa Resort
6,0,condition,0.19335,0.062,75.71960054826708,24.28039945173292,Rivasa Resort
7,0,day,0.0589999999999999,0.0420961538461538,58.36028152938938,41.63971847061062,Rivasa Resort
8,0,distance,0.004734693877551,0.1108367346938775,4.096768497262935,95.90323150273709,Rivasa Resort
9,0,dont,0.1051643835616438,0.0892054794520548,54.10529283247587,45.89470716752414,Rivasa Resort
10,0,experience,0.2127912087912088,0.1815384615384615,53.96276892208226,46.03723107791773,Rivasa Resort
11,0,facility,0.1619666666666666,0.0872333333333333,64.99464954521135,35.005350454788655,Rivasa Resort
12,0,family,0.0680857142857142,0.1588,30.008815010703945,69.99118498929606,Rivasa Resort
13,0,food,0.1046283185840708,0.1734247787610619,37.62889879057924,62.37110120942076,Rivasa Resort
14,0,hotel,0.092326923076923,0.1620437062937063,36.29621993127147,63.70378006872853,Rivasa Resort
15,0,location,0.024075221238938,0.314429203539823,7.1122323599383,92.8877676400617,Rivasa Resort
16,0,market,0.0052857142857142,0.1243214285714285,4.078258473408652,95.92174152659136,Rivasa Resort
17,0,money,0.0890111111111111,0.2654555555555555,25.1112782897624,74.88872171023759,Rivasa Resort
18,0,place,0.0628823529411764,0.2406,20.720266708016748,79.27973329198326,Rivasa Resort
19,0,pool,0.0917913669064748,0.1853381294964028,33.12219308948366,66.87780691051634,Rivasa Resort
20,0,price,0.03859375,0.18840625,17.001651982378853,82.99834801762114,Rivasa Resort
21,0,quality,0.1947755102040816,0.1197755102040816,61.92175436319989,38.078245636800105,Rivasa Resort
22,0,reception,0.1114883720930232,0.0955581395348837,53.84701785914861,46.15298214085139,Rivasa Resort
23,0,resort,0.0976233766233766,0.1593376623376623,37.99150914788234,62.00849085211766,Rivasa Resort
24,0,restaurant,0.0982,0.0873333333333333,52.92849443047072,47.071505569529286,Rivasa Resort
25,0,room,0.1170617577197149,0.0928004750593824,55.78028793915249,44.21971206084752,Rivasa Resort
26,0,service,0.1630765306122449,0.1723673469387755,48.6151459382177,51.38485406178229,Rivasa Resort
27,0,staff,0.0987910447761194,0.202955223880597,32.73977345798091,67.2602265420191,Rivasa Resort
28,0,stay,0.0782619047619047,0.2394107142857143,24.636024658509623,75.36397534149039,Rivasa Resort
29,0,thing,0.078391304347826,0.1623478260869565,32.56275961712118,67.43724038287881,Rivasa Resort
30,0,time,0.0649859154929577,0.0839718309859154,43.62708018154312,56.37291981845688,Rivasa Resort
31,0,trip,0.0503043478260869,0.2276521739130434,18.097919599562022,81.90208040043797,Rivasa Resort
32,0,value,0.0362413793103448,0.3508620689655172,9.36219490468555,90.63780509531443,Rivasa Resort
33,0,water,0.1540232558139534,0.0563488372093023,73.21468052177758,26.78531947822242,Rivasa Resort
34,0,area,0.0401,0.23495,14.579167424104709,85.42083257589529,Rendezvous Beach Resort
35,0,beach,0.0442985074626865,0.1303283582089552,25.36752136752137,74.63247863247862,Rendezvous Beach Resort
36,0,experience,0.134,0.2964166666666666,31.13262342691191,68.8673765730881,Rendezvous Beach Resort
37,0,food,0.0663749999999999,0.3176640625,17.28339809182822,82.71660190817178,Rendezvous Beach Resort
38,0,hotel,0.0575855855855855,0.2241396396396396,20.44033704811089,79.5596629518891,Rendezvous Beach Resort
39,0,location,0.0561551724137931,0.3357844827586208,14.327504673924992,85.67249532607501,Rendezvous Beach Resort
40,0,money,0.0277619047619047,0.3751904761904762,6.889624202316237,93.11037579768376,Rendezvous Beach Resort
41,0,place,0.0573090909090909,0.3152,15.384615384615383,84.61538461538461,Rendezvous Beach Resort
42,0,pool,0.0273559322033898,0.3317966101694915,7.616800377536574,92.38319962246344,Rendezvous Beach Resort
43,0,quality,0.0593888888888888,0.3517777777777777,14.443994054857454,85.55600594514254,Rendezvous Beach Resort
44,0,resort,0.0526590909090909,0.2319090909090909,18.50491174826292,81.49508825173709,Rendezvous Beach Resort
45,0,restaurant,0.0719705882352941,0.2298529411764705,23.84525433638667,76.15474566361333,Rendezvous Beach Resort
46,0,room,0.0861702127659574,0.2138723404255319,28.719330591405477,71.28066940859452,Rendezvous Beach Resort
47,0,service,0.1088207547169811,0.3012075471698113,26.539815475231805,73.4601845247682,Rendezvous Beach Resort
48,0,staff,0.0360147058823529,0.3916838235294118,8.420582117007926,91.57941788299208,Rendezvous Beach Resort
49,0,stay,0.0501282051282051,0.3305961538461538,13.166534776825554,86.83346522317444,Rendezvous Beach Resort
50,0,time,0.0772727272727272,0.1314242424242424,37.02628139973864,62.97371860026135,Rendezvous Beach Resort
51,0,value,0.0395882352941176,0.4050588235294117,8.90329408651938,91.09670591348062,Rendezvous Beach Resort
52,0,view,0.0151428571428571,0.3043571428571428,4.739548401520233,95.26045159847976,Rendezvous Beach Resort
53,0,water,0.2020571428571428,0.0493714285714285,80.36363636363636,19.63636363636364,Rendezvous Beach Resort
54,0,beach,0.0133333333333333,0.1452222222222222,8.409250175192714,91.59074982480728,Hotel Campal
55,0,breakfast,0.0547441860465116,0.1898837209302326,22.378553094400605,77.62144690559938,Hotel Campal
56,0,city,0.0065862068965517,0.1714482758620689,3.699399573891149,96.30060042610886,Hotel Campal
57,0,desk,0.0544545454545454,0.1701363636363636,24.246104027524797,75.7538959724752,Hotel Campal
58,0,distance,0.002,0.088,2.2222222222222223,97.77777777777776,Hotel Campal
59,0,experience,0.0887368421052631,0.315921052631579,21.928854783117643,78.07114521688236,Hotel Campal
60,0,facility,0.0417857142857142,0.1947857142857143,17.663043478260864,82.33695652173914,Hotel Campal
61,0,family,0.0014516129032258,0.2401935483870968,0.6007208650380456,99.39927913496194,Hotel Campal
62,0,food,0.0375140186915887,0.3033831775700935,11.00449610702928,88.99550389297073,Hotel Campal
63,0,hotel,0.0320068728522336,0.2563367697594501,11.10025265767269,88.8997473423273,Hotel Campal
64,0,location,0.0367254901960784,0.3299542483660131,10.015685715304263,89.98431428469573,Hotel Campal
65,0,market,0.0052857142857142,0.1808095238095238,2.8403275332650977,97.1596724667349,Hotel Campal
66,0,money,0.0427058823529411,0.3378529411764706,11.221887317412476,88.77811268258753,Hotel Campal
67,0,panjim,0.0123571428571428,0.1782142857142857,6.484257871064468,93.51574212893554,Hotel Campal
68,0,place,0.0205652173913043,0.3210652173913044,6.019726376073814,93.9802736239262,Hotel Campal
69,0,restaurant,0.0424375,0.2288125,15.645161290322582,84.35483870967742,Hotel Campal
70,0,room,0.0584387096774193,0.2155032258064516,21.33251689785921,78.66748310214078,Hotel Campal
71,0,service,0.0797241379310344,0.2634999999999999,23.228010247651586,76.77198975234842,Hotel Campal
72,0,staff,0.0461269841269841,0.3068888888888889,13.066546762589928,86.93345323741008,Hotel Campal
73,0,stay,0.0286194029850746,0.3186791044776119,8.240577592505048,91.75942240749494,Hotel Campal
74,0,time,0.0373421052631579,0.1237368421052631,23.18248652181017,76.81751347818985,Hotel Campal
75,0,travel,0.0266399999999999,0.21336,11.099999999999998,88.9,Hotel Campal
76,0,value,0.0271481481481481,0.381037037037037,6.650939116232646,93.34906088376736,Hotel Campal
77,0,water,0.0866304347826086,0.0733043478260869,54.16610031262743,45.83389968737258,Hotel Campal
78,0,beach,0.0068181818181818,0.1698181818181818,3.860010293360782,96.13998970663924,Hotel MR Manfred
79,0,breakfast,0.1056,0.1685666666666666,38.51671732522796,61.48328267477204,Hotel MR Manfred
80,0,calangute,0.0155227272727272,0.1557045454545454,9.06556941863552,90.93443058136448,Hotel MR Manfred
81,0,experience,0.0533793103448275,0.3899655172413793,12.040133779264217,87.95986622073579,Hotel MR Manfred
